"","X1","Y1","ProbId1","X2","Y2","ProbId2","X3","Y3","ProbId3","X4","Y4","ProbId4","X5","Y5","ProbId5","X6","Y6","ProbId6","X7","Y7","ProbId7","X8","Y8","ProbId8"
"2644",877.39,506.32,1,1081,843.01,1,1236.9,665.89,1,888.91,897.27,1,1209.8,368.57,1,995.98,842.71,1,1060.7,486.06,1,1134.6,683.21,1
"2645",886.14,498.08,1,1079.2,846.41,1,1238.3,659.68,1,894.16,902.13,1,1207.5,364.55,1,986.12,840.49,1,1068.9,477.99,1,1139.9,691.73,1
"2646",893.83,490.95,1,1076.9,849.14,1,1238.7,652.64,1,899.59,907.11,1,1204.4,363.73,1,976.53,838.42,1,1076.9,469.63,1,1142.9,696.68,1
"2647",900.36,484.96,1,1068.9,854.2,1,1239.9,643.37,1,904.54,911.46,1,1202.1,362.07,1,968.56,836.34,1,1085.8,460.02,1,1146.7,703.33,1
"2648",906.64,478.97,1,1061,860.03,1,1241.4,635.69,1,908.89,915.43,1,1199.1,358.19,1,961.31,834.71,1,1095,450.85,1,1149.9,708.64,1
"2649",912.05,473.81,1,1053.2,864.88,1,1242.9,628.13,1,913.03,918.98,1,1194.5,352.46,1,953.82,833.24,1,1102.2,442.95,1,1152.4,713.04,1
"2650",916.39,470,1,1046,869.76,1,1243.9,621.38,1,916.14,921.94,1,1189.1,347.51,1,948.1,832.05,1,1112.1,433.92,1,1155,717.83,1
"2651",920.87,465.74,1,1039.3,874.33,1,1244.8,615.3,1,919.53,925.15,1,1184.3,343.18,1,942.42,830.75,1,1120.3,424.13,1,1156.9,721.34,1
"2652",925.48,461.45,1,1033.3,878.08,1,1245.6,610.25,1,922.97,928.14,1,1180.1,339.16,1,934.97,826.7,1,1127.8,415.39,1,1158.9,724.76,1
"2653",930.04,457.58,1,1028.7,881.14,1,1246.6,605.17,1,927.49,930.74,1,1176.1,335.17,1,922.86,821.42,1,1134.2,408.54,1,1160.8,728.4,1
"2654",938.19,453.87,1,1024.2,883.92,1,1246.1,599.2,1,937.85,931.6,1,1171.9,330.63,1,910.52,814.56,1,1141.1,400.44,1,1162.2,731.31,1
"2655",949.18,447.18,1,1019.3,886.79,1,1244.9,590.71,1,947.63,932.43,1,1168.9,327.94,1,897.58,807.88,1,1146.4,394.05,1,1161.9,738.5,1
"2656",961.33,441.14,1,1010,888.04,1,1243.5,581.7,1,957.19,932.4,1,1160.3,324.37,1,887.1,802.36,1,1150.7,388.31,1,1161.9,747.46,1
"2657",971.65,435.48,1,997.15,889.65,1,1241.6,574.3,1,965.89,933.05,1,1144.2,316.94,1,877.53,797.35,1,1155.1,382.76,1,1161.5,755.74,1
"2658",980.92,430.61,1,984.72,890.24,1,1239.5,567.07,1,975.07,934.07,1,1128.5,312.14,1,869.66,793.32,1,1159.4,375.8,1,1160.7,764.87,1
"2659",989.16,426.29,1,972.84,890.91,1,1238,561,1,984.42,935.02,1,1115.1,308.41,1,862.39,792.05,1,1160,371.39,1,1160,771.39,1
"2660",995.81,422.51,1,964.29,891.23,1,1235.9,555.29,1,992.47,935.63,1,1102.4,304.73,1,849.86,795.95,1,1157.5,366.21,1,1159.1,777.69,1
"2661",1002.4,418.92,1,955.95,891.75,1,1228.2,547.84,1,999.31,935.73,1,1092,301.58,1,836.6,799.06,1,1154,361.78,1,1158,782.53,1
"2662",1007.9,414.58,1,948.38,892.15,1,1221.4,540.63,1,1006.4,931.66,1,1081.6,298.15,1,824.17,802.91,1,1150,356.96,1,1152.3,789.58,1
"2663",1012.9,404.75,1,941.32,892.59,1,1213,533.65,1,1013.5,925.67,1,1072.8,295.5,1,813.53,806.4,1,1145.9,353.02,1,1145,798.34,1
"2664",1017.8,396.58,1,936.77,892.75,1,1206.4,527.9,1,1020.4,919.82,1,1066.9,298.88,1,803.48,809.77,1,1139.9,347.36,1,1138.6,805.12,1
"2665",1022.1,386.59,1,929.99,893.46,1,1201.9,523.82,1,1026.8,913,1,1071.7,309.77,1,795.92,812.43,1,1132.9,339.36,1,1130.8,811.85,1
"2666",1025.5,378.46,1,924.49,893.83,1,1195.4,518.02,1,1032.2,906.59,1,1079.7,324.59,1,789.54,814.65,1,1126.8,332.33,1,1124.5,817.63,1
"2667",1029,370.3,1,915.99,889.04,1,1191,513.78,1,1036.4,901.76,1,1086.2,337.04,1,782.88,816.85,1,1120,323.54,1,1118.4,823.08,1
"2668",1031.5,364.49,1,904.97,880.77,1,1186.1,509.47,1,1040.7,896.75,1,1092.6,348.68,1,777.87,819.94,1,1114.2,317.5,1,1113.5,827.41,1
"2669",1033.9,358.37,1,892.72,870.93,1,1182.7,506.14,1,1043.8,889.99,1,1097.7,358.66,1,770.47,828.41,1,1107.1,311,1,1108.6,831.5,1
"2670",1036,353.51,1,880,861.72,1,1179.1,502.9,1,1042.9,884.88,1,1102.3,367.45,1,764.21,834.6,1,1101.2,305.99,1,1104.4,834.77,1
"2671",1038.3,348.31,1,867.11,853.86,1,1175.3,499.41,1,1039.5,875.61,1,1106.5,375.66,1,758.04,840.89,1,1093.9,302.52,1,1097.8,839.21,1
"2672",1040.3,343.51,1,855.37,846.56,1,1172.1,496.81,1,1034.2,865.52,1,1115.4,380.92,1,752.93,846.63,1,1088.9,305.02,1,1091.6,839.63,1
"2673",1042.2,339.28,1,844.08,839.67,1,1168.9,493.98,1,1028.2,856.84,1,1130.6,386.05,1,748,851.93,1,1083.6,311.02,1,1082.7,839.73,1
"2674",1043.4,336.16,1,834.74,834.28,1,1166.7,492.15,1,1022.8,849.02,1,1144.6,390.86,1,744.81,855.54,1,1078.7,317.24,1,1073.5,839.38,1
"2675",1045.6,331.2,1,826.47,829.61,1,1163.9,489.63,1,1013.8,844.74,1,1156.6,394.65,1,740.91,859.91,1,1075.9,322.81,1,1066.2,838.64,1
"2676",1046.5,328.73,1,819.64,825.68,1,1161.1,487.13,1,1004.3,842.3,1,1167.5,397.63,1,737.69,863.61,1,1073.6,329.94,1,1058.5,837.48,1
"2677",1048,324.56,1,812.96,821.99,1,1158.9,485.2,1,995.13,839.87,1,1175.8,397.46,1,734.5,867.17,1,1071.2,338.35,1,1053.3,836.7,1
"2678",1048.1,319.83,1,805.46,817.71,1,1157,483.36,1,987.71,838.17,1,1186.1,391.11,1,732.79,871.13,1,1071.1,348.63,1,1048.4,835.91,1
"2679",1049.6,312.6,1,798.93,814.18,1,1156.2,482.57,1,979.36,836.4,1,1194.7,384.09,1,733.46,873.65,1,1070.7,358.53,1,1043,834.73,1
"2680",1051.7,306.4,1,793.71,812.12,1,1153.5,479.95,1,973.97,835.45,1,1201.9,378.91,1,739.67,878.98,1,1070.4,367.52,1,1038.8,833.72,1
"2681",1054,300.35,1,782.06,812.63,1,1151.7,478.22,1,968.09,834.4,1,1208.1,374.69,1,744.93,882.76,1,1070.9,374.64,1,1034.9,832.72,1
"2682",1056,296.38,1,766.25,811.31,1,1150.4,476.78,1,961.84,833.39,1,1210.5,375.02,1,749.82,886.26,1,1071.4,382.81,1,1030.2,831.63,1
"2683",1063.9,293.78,1,753.61,811.07,1,1149.4,475.89,1,952.76,836.45,1,1212.2,376.86,1,754.11,889.26,1,1072.1,389.72,1,1026.7,830.72,1
"2684",1070,292.14,1,741.72,811.06,1,1148,474.3,1,941.89,840.32,1,1215,381.67,1,758.62,892.4,1,1072.5,395.18,1,1023,829.87,1
"2685",1075.5,291.38,1,731.31,810.96,1,1146.6,472.88,1,931.2,844.71,1,1218.1,388.23,1,761.75,894.86,1,1073.1,400.81,1,1020.9,829.42,1
"2686",1081,291.62,1,722,811,1,1145.4,466.06,1,922.22,848.71,1,1221.1,393.87,1,764.48,896.7,1,1073.5,405.95,1,1018.4,829.02,1
"2687",1086.1,292.26,1,714.33,811.17,1,1143.5,456.66,1,912.49,852.72,1,1223.8,398.84,1,767.86,898.95,1,1074,410.12,1,1014.6,828.74,1
"2688",1091.1,296.38,1,706.13,811.31,1,1141.4,447.46,1,903.2,856.56,1,1226,403.29,1,772.4,898.26,1,1074.5,414.41,1,1007.8,831.96,1
"2689",1099.2,303.85,1,698.37,811.42,1,1140.5,439.98,1,896.76,859.23,1,1226.8,409.35,1,775.86,894.43,1,1074.8,416.74,1,1000.4,834.73,1
"2690",1105.7,310.69,1,692.22,810.36,1,1139.5,433.57,1,889.03,862.01,1,1227.9,419.21,1,778.66,890.52,1,1075.1,421.48,1,993.49,837.08,1
"2691",1111.4,317.19,1,686.43,804.33,1,1138.6,427.16,1,883.17,864.26,1,1229.5,433.62,1,781.1,887.06,1,1075.5,425.04,1,987,839.37,1
"2692",1117,323.45,1,679.88,796.33,1,1138,421.32,1,876.02,866.83,1,1231,448.21,1,783.59,883.34,1,1075.6,428.4,1,981.28,841.36,1
"2693",1121.2,327.73,1,675.54,790.39,1,1137.4,415.55,1,867.77,866.93,1,1232.9,463.03,1,785.59,880.11,1,1075.3,431.99,1,976.68,843.06,1
"2694",1124.7,331.72,1,671.64,784.23,1,1137,410.02,1,858.22,866.35,1,1236.6,477.28,1,785.23,877.24,1,1073.9,439.51,1,971.35,845.35,1
"2695",1128.8,336.45,1,667.92,777.86,1,1137.1,405.23,1,849.06,865.37,1,1242.9,490.96,1,780.93,867.12,1,1074.3,448.3,1,963.59,848.82,1
"2696",1132.1,340.11,1,664.27,771.54,1,1141.4,399.13,1,841.86,860.76,1,1248.1,503.17,1,778.56,860.25,1,1074.4,456.87,1,954.38,853.48,1
"2697",1135.5,343.81,1,662.99,766.38,1,1147.9,390.19,1,835.71,853.94,1,1252.9,513.93,1,776.01,853.66,1,1075.3,466.73,1,943.91,860.24,1
"2698",1139.8,348.11,1,667.29,754.31,1,1154,381.29,1,830.83,848.32,1,1257.1,522.53,1,773.63,847.45,1,1076.2,475.87,1,933.76,865.39,1
"2699",1144.6,347.52,1,673.43,739.93,1,1158.8,374.64,1,826.22,843,1,1261.2,530.62,1,771.22,841.69,1,1080.5,485.6,1,925.34,869.65,1
"2700",1150.8,344.72,1,678.9,725.04,1,1164.5,367.46,1,821.77,837.61,1,1264.8,537.72,1,769.26,837,1,1087.1,496.46,1,916.24,873.41,1
"2701",1157,341.93,1,685.49,710.81,1,1169.7,363.46,1,818.17,833.46,1,1268.9,545.51,1,765.36,832.31,1,1093.3,505.07,1,907.19,877.17,1
"2702",1162.2,339.54,1,690.73,697.04,1,1177,357.4,1,814.07,828.48,1,1271.7,550.64,1,758.47,829.33,1,1100.4,514.36,1,899.93,879.26,1
"2703",1167.3,336.16,1,696.42,683.59,1,1182.4,351.75,1,811.3,825.09,1,1274.9,556.59,1,748.37,824.29,1,1109.8,520.4,1,886.96,879.32,1
"2704",1168.8,331.06,1,700.85,673.07,1,1187.5,345.4,1,809.76,818.36,1,1277.3,561.12,1,741.41,820.02,1,1121,524.8,1,872.87,880.26,1
"2705",1169,326.71,1,704.68,663.66,1,1188,343.37,1,810.08,811.3,1,1280,566.09,1,734.97,816.1,1,1132.3,528.73,1,861.77,880.22,1
"2706",1168.7,322.37,1,708.1,654.94,1,1187.7,340.59,1,810.3,801.09,1,1282.2,570.96,1,729.19,812.37,1,1142.3,531.57,1,851.64,880.57,1
"2707",1168.7,319.22,1,712.3,647.84,1,1186.6,334.56,1,810.43,793.62,1,1282.8,577.3,1,723.75,809.16,1,1150.7,533.93,1,843.07,880.22,1
"2708",1167.5,315.91,1,722.12,648.29,1,1185.2,327.07,1,810.43,787.24,1,1280.8,587.48,1,717.86,806.31,1,1159.3,536.27,1,833.72,880.59,1
"2709",1162.6,313.08,-2,739.54,652.54,1,1182.3,324.4,-2,809.94,781.27,1,1279.2,595.76,1,708.99,798.99,1,1166.8,538.27,1,822.87,880.24,1
"2710",1157.8,310.26,-2,756.33,657.12,1,1179.4,321.73,-2,804.44,775.2,1,1276.9,604.46,1,698.3,790.32,1,1173.4,539.93,1,808.61,880.18,1
"2711",1152.9,307.44,0.66666,770.63,660.04,1,1176.5,319.06,0.53333,795.53,765.35,1,1274.7,611.74,1,689.03,781.41,1,1179.4,541.38,1,796,879.85,1
"2712",1150,305.88,0.66666,783.81,662.88,1,1173.7,310.33,0.53333,784.72,755.82,1,1272.2,618.91,1,680.44,772.87,1,1185.7,542.88,1,782.48,878.43,1
"2713",1146,303.59,0.66666,795.17,665.07,1,1170.7,306.74,0.53333,775.97,748.27,1,1269.7,626.47,1,673.37,765.87,1,1191,544.16,1,772.23,874.87,1
"2714",1142.7,301.61,0.66666,805.35,666.85,1,1166.2,304.98,0.53333,766.76,740.7,1,1270.2,631.64,1,666.96,759.76,1,1195.8,545.37,1,764.37,866.63,1
"2715",1138,300,-2,814.39,663.7,1,1159.1,302.69,-2,758.58,734.35,1,1274.3,633,1,660.35,753.4,1,1199.8,546.16,1,756.29,857.85,1
"2716",1135,298,-2,821.27,654.34,1,1152.6,300.85,-2,751.53,729,1,1278.8,631.94,1,653.88,743.93,1,1204.9,549.4,1,749.62,849.21,1
"2717",1132,296,-2,828.21,644.35,1,1146.1,299.02,-2,744.98,724.35,1,1286.4,628.37,1,646.12,734.6,1,1211.1,555.39,1,745.07,842.29,1
"2718",1125,298,-2,833.46,635.3,1,1139.5,297.18,-2,738.2,719.47,1,1290.3,625.03,1,639.64,725.85,1,1216.2,560,1,741.36,836.52,1
"2719",1119.7,300.31,-2,838.49,626.13,1,1133,295.35,-2,732.73,715.55,1,1289.8,623.04,1,633.99,717.67,1,1221.4,565.82,1,737.91,831.01,1
"2720",1114.6,301.08,-2,842.07,620.04,1,1126.4,293.51,-2,727.05,711.29,1,1289.8,618.4,1,629.78,711.57,1,1225.3,570.62,1,733.55,823.65,1
"2721",1110,301.29,-1,846.59,612.59,1,1119.9,291.67,-1,724.44,706.47,1,1289.2,613.24,1,628.39,702.31,1,1229.4,575.85,1,730.27,818.37,1
"2722",1106.3,302.39,-1,849.91,606.84,1,1111.4,288.32,-1,724.24,699.09,1,1288.6,608.17,1,630.6,690.42,1,1232.9,580.68,1,727.08,813.51,1
"2723",1102.3,304.16,1,853.01,601.8,1,1102.3,284.41,1,724.76,690.51,1,1287.7,604.16,1,632.84,679.61,1,1236,584.74,1,724.74,809.87,1
"2724",1097.3,306.48,1,856.74,595.4,1,1095.2,281.32,1,725.22,682.91,1,1285.8,599.54,1,636.39,668.73,1,1238.9,588.65,1,722.47,806.29,1
"2725",1092.9,309.58,1,859.12,591.34,1,1087.9,278.33,1,725.65,674.87,1,1283.1,592.43,1,639.07,660.67,1,1241.5,592.39,1,717.82,801.94,1
"2726",1091.8,315.09,1,857.51,585.82,1,1082.6,276.1,1,725.78,669.64,1,1281.5,585.98,1,641.78,652.8,1,1243.4,594.93,1,710.08,794.03,1
"2727",1091.8,321.12,1,849.08,576.75,1,1077.1,273.93,1,726.27,663.7,1,1277.9,579.9,1,644.3,646.04,1,1245.5,597.83,1,704.42,787.71,1
"2728",1091.6,328.11,1,838.7,565.92,1,1071.6,271.66,1,726.71,658.39,1,1274.1,570.35,1,646.53,639.56,1,1247.5,600.77,1,697.54,781.07,1
"2729",1092.3,335.42,1,828.76,555.54,1,1067.8,270,1,727.12,652.53,1,1271.3,562.13,1,648.44,633.99,1,1249.6,604.24,1,691.41,774.74,1
"2730",1093.1,340.67,1,820.9,547.01,1,1061.8,268.1,1,725.17,647.65,1,1267.9,553.11,1,649.85,629.53,1,1252.3,607.76,1,685.74,768.72,1
"2731",1094.2,346.11,1,813.34,538.92,1,1055.6,267.26,1,719.91,646.8,1,1265.2,542.84,1,651.34,624.93,1,1255.4,611.44,1,681,763.41,1
"2732",1096.2,350.2,1,807.91,529.62,1,1044.9,265.89,1,711.3,648.3,1,1262.3,535.23,1,650.14,618.03,1,1257.2,613.69,1,677.64,759.71,1
"2733",1102.6,354.28,1,813.6,524.09,1,1038.1,264.93,1,702.2,650.19,1,1259.1,523.1,1,646.26,608.41,1,1260.1,616.98,1,672.96,754.99,1
"2734",1109.7,359.12,1,822.56,519.44,1,1031.8,264.09,1,692.7,652.44,1,1254.9,510.56,1,643.3,599.77,1,1263.2,619.91,1,664,751.24,1
"2735",1115.6,362.88,1,837.65,513.06,1,1024.4,263.26,1,685.36,654.24,1,1252.6,494.68,1,640.94,592.04,1,1265.4,620.35,1,653.26,745.19,1
"2736",1122.1,366.76,1,855.31,505.19,1,1018.1,262.55,1,678.99,656.13,1,1248.7,480.08,1,639.25,586.46,1,1267.6,616.46,1,642.93,739.83,1
"2737",1126.2,369.22,1,873.24,496.51,1,1013.8,262.02,1,673.03,657.92,1,1246,468.72,1,637.39,579.68,1,1268.8,611.83,1,635.85,733.9,1
"2738",1131.5,372.4,1,889.02,490.25,1,1010.1,261.64,1,667.41,659.74,1,1243.5,458.29,1,642.11,570.89,1,1269.8,605.9,1,629.42,725.8,1
"2739",1135,374.59,1,903.6,484.6,1,1002.2,258.09,1,662.8,661.05,1,1240.6,447.68,1,648.34,561.05,1,1269.8,599.73,1,622.06,716.73,1
"2740",1139.2,376.8,1,915.75,480.03,1,992.81,255.02,1,657.66,662.95,1,1239.6,438.95,1,655.02,552.29,1,1269.8,590.5,1,616.92,709.07,1
"2741",1142.6,378.52,1,926.76,476.05,1,984.52,252.32,1,653.69,664.26,1,1242,429.87,1,660.88,545.42,1,1269.9,580.14,1,613.18,702.79,1
"2742",1146,380.2,1,936.38,472.55,1,976.64,249.49,1,649.94,666.16,1,1245.8,419.86,1,666.95,539,1,1269.9,570.64,1,609.69,696.35,1
"2743",1149.5,381.86,1,946.38,468.8,1,969.45,248.38,1,648.38,671.64,1,1245.5,415.69,1,671.56,533.91,1,1269.7,558.99,1,606.8,691,1
"2744",1152.9,383.27,1,954,465.87,1,961.83,249.3,1,651.11,677.73,1,1244,415.28,1,675.99,529.34,1,1269,549.09,1,603.72,685.41,1
"2745",1157.1,382.86,1,960.96,463.26,1,954.41,250.52,1,654.85,685.08,1,1241.8,411.29,1,681.7,525.83,1,1268.5,540.13,1,601.35,680.89,1
"2746",1166,381.27,1,972.25,463.92,1,947.41,251.75,1,657.79,691.63,1,1239.1,408.57,1,691.34,527.27,1,1268.1,532.89,1,599.15,676.83,1
"2747",1173.9,380.26,1,992.4,464.45,1,941.11,252.74,1,660.55,698.08,1,1235.7,405.18,1,704.83,528.38,1,1267.2,525.23,1,597.71,671.37,1
"2748",1179.9,379.4,1,1010.7,465.83,1,935.55,253.53,1,663.27,704.61,1,1232.6,402.16,1,716.9,530.38,1,1266.6,519.31,1,598.66,659.57,1
"2749",1186.1,378.54,1,1027.6,466.71,1,930.69,254.18,1,665.33,709.91,1,1230,399.45,1,726.64,531.94,1,1263.5,511.05,1,599.36,647.68,1
"2750",1190.8,378,1,1041,466.98,1,925.35,255,1,667.32,714.7,1,1227.5,396.5,1,734.71,533.07,1,1260,501.51,1,601.37,638.29,1
"2751",1194.4,378.22,1,1053.9,467,1,921.22,255.6,1,669.33,719.88,1,1224.7,393.04,1,742.03,534.28,1,1256,492.51,1,603.65,628.62,1
"2752",1198,383.31,1,1064.4,467,1,917.59,256.02,1,670.65,724.39,1,1223,391.16,1,748.64,534.96,1,1252,484.01,1,605.4,621.9,1
"2753",1199.5,389.39,1,1073.7,466.77,1,914.39,256.47,1,669.85,728.26,1,1221.3,388.95,1,754.33,535.65,1,1248.7,477.2,1,607.4,614.35,1
"2754",1201.5,395.84,1,1082.2,464.45,1,910.63,257.13,1,664.71,735.19,1,1219.6,386.97,1,759.74,536.23,1,1245.8,471.08,1,609.11,608.03,1
"2755",1203.5,402.58,1,1089.4,453.72,1,907.02,257.62,1,658.53,742.38,1,1218.1,385.41,1,764.48,536.34,1,1243,464.63,1,610.9,601.45,1
"2756",1204.7,406.66,1,1096.8,440.17,1,902.76,256.88,1,653.82,747.08,1,1215.5,382.16,1,769.51,531.16,1,1241.1,457.79,1,612.02,596.77,1
"2757",1207,411.47,1,1103.5,426.65,1,895.47,255.67,1,646.94,752.46,1,1214.3,381.21,1,775.01,522.01,1,1238.4,450.24,1,613.67,591.03,1
"2758",1209.9,418.42,1,1110,412.24,1,887.48,254.82,1,641.55,756.58,1,1207,377.42,1,780.27,514.46,1,1236.1,444.67,1,614.48,587.16,1
"2759",1212.2,423.19,1,1114.7,401.49,1,880.91,254.27,1,634.94,760.84,1,1200.3,374.16,1,784.88,506.96,1,1233.9,439.34,1,615.65,582.89,1
"2760",1214.6,427.86,1,1119.4,391.25,1,875.41,253.76,1,629.81,760.68,1,1193.1,371.01,1,788.65,500.25,1,1232,433.79,1,616.7,578.97,1
"2761",1216.7,433.58,1,1124.5,380.32,1,869.79,252.9,1,624.95,757.59,1,1186.7,368.61,1,791.5,495.15,1,1230.1,429.36,1,617.79,575.33,1
"2762",1217.3,440.61,1,1128.2,372.94,1,865.85,252.63,1,620.28,752.77,1,1179,364.75,1,794.67,489.63,1,1228.9,425,1,619.01,571.14,1
"2763",1219.1,450,1,1132,365.51,1,860.16,252.18,1,616.44,748.59,1,1173.7,361.86,1,794.21,482.82,1,1227.7,421.07,1,623.41,567.06,1
"2764",1220.6,456.61,1,1135.6,359.52,1,853.4,254.28,1,613.28,745.04,1,1169,357.1,1,790.9,471.48,1,1226.3,417.23,1,631.04,563.4,1
"2765",1222.1,463.41,1,1140.5,358.85,1,845.94,255.55,1,611.06,738.75,1,1166.7,349.72,1,787.97,458.21,1,1224.7,413.6,1,639.44,559.48,1
"2766",1223.9,469.81,1,1143.6,365.78,1,837.85,257.43,1,609.33,728.78,1,1165.4,341.72,1,785.35,448.23,1,1223.4,410.86,1,646.32,556.67,1
"2767",1225.3,475.02,1,1146.4,372.91,1,830.78,259.16,1,606.87,719.53,1,1164.1,335.64,1,783.13,439.83,1,1222.1,407.62,1,652.9,554.38,1
"2768",1226.8,479.83,1,1149.6,380.15,1,824.77,260.68,1,604.48,711.15,1,1162.9,331.02,1,781.13,432.11,1,1220.9,404.71,1,658.76,552.31,1
"2769",1227.6,482.8,1,1152.3,385.84,1,818.85,262.13,1,602.64,703.69,1,1160.6,326.57,1,778.72,423.46,1,1218.6,400.25,1,664.67,550.48,1
"2770",1229.1,487.19,1,1155.2,391.43,1,814.25,263.25,1,602.37,695.54,1,1151,319.72,1,777.21,417.5,1,1217.1,393.79,1,669.25,549.31,1
"2771",1232.5,490.88,1,1158.1,396.14,1,810.31,264.31,1,606.88,688.31,1,1141.4,313.13,1,781.13,411.49,1,1215,385.81,1,674.02,548.17,1
"2772",1237.9,495.24,1,1160.4,399.74,1,805.82,266.69,1,613.33,679.08,1,1130.9,310.77,1,788.25,407.24,1,1213.7,376.84,1,678.17,547.23,1
"2773",1242.3,498.83,1,1162.8,403.4,1,798.9,270.75,1,618.86,671.4,1,1117.3,308.83,1,794.56,404,1,1212.2,368.35,1,681.75,546.97,1
"2774",1246.8,502.18,1,1165.6,407.37,1,791.46,274.65,1,624.05,664.95,1,1105.1,306.29,1,801.1,400.72,1,1208,362.46,1,691.82,549.48,1
"2775",1250.3,504.76,1,1167.6,410.38,1,784.86,278.31,1,627.15,654.77,1,1092.4,304.07,1,807.08,397.94,1,1202,356.24,1,704.66,551.15,1
"2776",1253.4,506.91,1,1169,412.1,1,779.4,281.52,1,628.61,642.74,1,1080.6,299.8,1,812.08,396.59,1,1196.8,350.98,1,716.9,554.09,1
"2777",1255.4,508.53,1,1171,414.49,1,773.41,284.91,1,630.15,632,1,1070.2,296.37,1,819.15,399.97,1,1193.2,347.43,1,726.62,556.23,1
"2778",1257.6,509.2,1,1173,417.06,1,768.49,287.81,1,631.16,621.81,1,1060.8,290.86,1,827.09,404.85,1,1188.7,342.86,1,734.57,558.06,1
"2779",1260.4,506.52,1,1175,419.23,1,764.51,290.19,1,631.51,613.36,1,1051.9,282.39,1,833.98,409.05,1,1183.8,338.13,1,742.38,559.97,1
"2780",1261.6,501.44,1,1177,422.26,1,760.55,292.67,1,631.85,604.97,1,1042.5,274.23,1,839.86,412.77,1,1177.7,333.95,1,749.7,562.2,1
"2781",1261.9,499.37,1,1179,433.33,1,757.24,294.76,1,630.49,595.08,1,1034.9,267.13,1,845.1,416.39,1,1170.2,327.45,1,755.75,564.31,1
"2782",1261.9,495.45,1,1181.4,446.01,1,753.84,296.89,1,630.78,581.42,1,1027,258.91,1,849.49,419.39,1,1160.4,324.86,1,762.05,566.57,1
"2783",1262.3,491.75,1,1183.1,460.18,1,750.85,298.75,1,630.41,566.47,1,1021.6,253.52,1,854.18,422.82,1,1147.9,322.81,1,768.81,564.7,1
"2784",1262.5,488.76,1,1183.8,472.37,1,748.44,300.26,1,630.31,550.57,1,1016.7,247.91,1,856.61,426.89,1,1135.2,322.73,1,778.85,558.91,1
"2785",1262.7,486.78,1,1184.1,483,1,745.51,302.1,1,630.23,532.52,1,1010.2,244.32,1,857.67,437.96,1,1121.6,321.91,1,787.07,554.41,1
"2786",1262.8,484.31,1,1184.9,493.14,1,743.3,303.57,1,629.67,515.34,1,997.52,243.47,1,859.35,451.51,1,1109.5,322.21,1,794.96,549.43,1
"2787",1262.8,482.25,1,1185.6,500.53,1,740.31,305.93,1,629.37,500.52,1,983.87,242.27,1,860.33,464.67,1,1095.9,322.02,1,801.48,545.16,1
"2788",1262.8,479.85,1,1185.4,508.3,1,738.41,311.88,1,629.02,487.41,1,973.09,241.27,1,861.79,476.06,1,1082,322.17,1,806.45,541.84,1
"2789",1262.8,478.65,1,1180.1,513.19,1,735.76,320.33,1,633.2,476.18,1,961.84,240.19,1,863.38,485.79,1,1068.1,321.15,1,811.61,538.2,1
"2790",1260.3,472.76,1,1167.3,519.32,1,733.83,327.48,1,644.35,470.08,1,952.07,239.27,1,865.64,493.97,1,1054.6,316.32,1,814,531.84,1
"2791",1258.4,466.56,1,1154.7,524.92,1,732.24,334.12,1,654.83,465.23,1,943.08,238.41,1,874.2,499.38,1,1040.2,310.25,1,813.23,521.7,1
"2792",1255.7,458.8,1,1137.9,534.4,1,731.13,340.08,1,663.33,461.69,1,936.11,237.92,1,885.66,503.88,1,1027,304.61,1,812.85,512.57,1
"2793",1253.3,452.67,1,1127,547.15,1,730.58,346.28,1,670.85,458.73,1,929.04,237.4,1,895.67,508.02,1,1016.4,300.02,1,812.36,504.03,1
"2794",1251.9,448.98,1,1122.7,560.57,1,733.82,351.63,1,678.68,455.86,1,915.18,242.34,1,904.35,511.11,1,1006.1,295.64,1,811.71,496.91,1
"2795",1249.3,442.82,1,1119.6,573.26,1,739.09,358.38,1,685.48,453.36,1,898.02,246.12,1,912.58,514.12,1,997.13,291.76,1,810.91,489.73,1
"2796",1247.3,438.2,1,1117.6,583.06,1,743.07,363.48,1,691.46,451.24,1,883.87,250.16,1,919.88,516.89,1,989.35,288.44,1,810.45,484.89,1
"2797",1246.1,435.41,1,1115.7,593.06,1,747.15,368.35,1,697.35,448.58,1,871.19,254.04,1,926.25,517.94,1,981.72,285.11,1,808.99,478.82,1
"2798",1242.3,431.3,1,1114.3,600.98,1,750.81,372.74,1,700.71,442.31,1,861.01,257.1,1,937.97,511.37,1,975.05,282.26,1,802.18,470.33,1
"2799",1236.6,425.33,1,1112.5,609.24,1,754.3,376.39,1,702,429.08,1,850.01,260.09,1,951.89,504.6,1,969.03,279.46,1,796.02,459.65,1
"2800",1231.4,419.27,1,1111.3,615.26,1,757.71,380.04,1,703.32,416.4,1,844.01,259.13,1,964.86,497.58,1,962.73,274.85,1,789.24,449.54,1
"2801",1226,413.79,1,1108.9,621.25,1,762.08,384.41,1,702.91,404.23,1,844.22,253.82,1,975.83,491.9,1,951.77,267.12,1,784.66,441.61,1
"2802",1221,408.84,1,1104.8,623.03,1,768.36,384.26,1,702.82,394.2,1,848.86,248.48,1,985.91,486.45,1,941.73,261.12,1,785.03,434,1
"2803",1216.1,404.34,1,1090.8,619.65,1,778.67,383.93,1,702.6,384.54,1,853.06,244.71,1,994.83,481.69,1,930.69,255.46,1,788.99,425.28,1
